unit_id,year_month,bookings,room_nights,revenue,adr,min_adr,max_adr
100 LaFave South: Temple of Sinawava,2024-01,8,22,5320.0,241.82,225.0,317.5
100 LaFave South: Temple of Sinawava,2024-02,8,25,5775.0,231.0,225.0,275.0
100 LaFave South: Temple of Sinawava,2024-03,11,27,12135.0,449.44,225.0,525.0
100 LaFave South: Temple of Sinawava,2024-04,8,21,10875.0,517.86,495.0,525.0
100 LaFave South: Temple of Sinawava,2024-05,9,23,11875.0,516.3,495.0,595.0
100 LaFave South: Temple of Sinawava,2024-06,8,25,12855.0,514.2,495.0,525.0
100 LaFave South: Temple of Sinawava,2024-07,8,18,7420.0,412.22,375.0,495.0
100 LaFave South: Temple of Sinawava,2024-08,7,23,9865.0,428.91,375.0,557.5
100 LaFave South: Temple of Sinawava,2024-09,8,25,12855.0,514.2,495.0,525.0
100 LaFave South: Temple of Sinawava,2024-10,8,20,10140.0,507.0,495.0,525.0
100 LaFave South: Temple of Sinawava,2024-11,7,21,5945.0,283.1,245.0,385.0
100 LaFave South: Temple of Sinawava,2024-12,6,18,4510.0,250.56,232.5,295.0
100 LaFave South: Temple of Sinawava,2025-01,4,9,2205.0,245.0,245.0,245.0
100 LaFave South: Temple of Sinawava,2025-02,6,19,4905.0,258.16,245.0,280.7142857142857
100 LaFave South: Temple of Sinawava,2025-03,7,19,8825.0,464.47,295.0,525.0
100 LaFave South: Temple of Sinawava,2025-04,10,25,13325.0,533.0,525.0,575.0
100 LaFave South: Temple of Sinawava,2025-05,7,25,13195.0,527.8,495.0,575.0
100 LaFave South: Temple of Sinawava,2025-06,7,24,12630.0,526.25,495.0,575.0
100 LaFave South: Temple of Sinawava,2025-07,10,27,9245.0,342.41,295.0,525.0
100 LaFave South: Temple of Sinawava,2025-08,7,27,9915.0,367.22,295.0,425.0
100 LaFave South: Temple of Sinawava,2025-09,8,21,9905.0,471.67,295.0,525.0
100 LaFave South: Temple of Sinawava,2025-10,8,23,11075.0,481.52,295.0,575.0
100 LaFave South: Temple of Sinawava,2025-11,8,23,7085.0,308.04,245.0,595.0
100 LaFave South: Temple of Sinawava,2025-12,6,17,5785.0,340.29,245.0,425.0
101 LaFave South: The Sentinel,2024-01,7,18,4820.0,267.78,225.0,395.0
101 LaFave South: The Sentinel,2024-02,7,18,4410.0,245.0,195.0,325.0
101 LaFave South: The Sentinel,2024-03,8,19,9675.0,509.21,445.0,525.0
101 LaFave South: The Sentinel,2024-04,8,25,13005.0,520.2,495.0,525.0
101 LaFave South: The Sentinel,2024-05,8,20,10240.0,512.0,495.0,595.0
101 LaFave South: The Sentinel,2024-06,8,20,9960.0,498.0,495.0,525.0
101 LaFave South: The Sentinel,2024-07,8,26,11430.0,439.62,345.0,525.0
101 LaFave South: The Sentinel,2024-08,10,23,9835.0,427.61,375.0,595.0
101 LaFave South: The Sentinel,2024-09,8,26,13470.0,518.08,495.0,525.0
101 LaFave South: The Sentinel,2024-10,10,28,13200.0,471.43,245.0,525.0
101 LaFave South: The Sentinel,2024-11,10,27,9565.0,354.26,245.0,595.0
101 LaFave South: The Sentinel,2024-12,8,26,7210.0,277.31,245.0,425.0
101 LaFave South: The Sentinel,2025-01,4,12,2740.0,228.33,195.0,245.0
101 LaFave South: The Sentinel,2025-02,7,22,5590.0,254.09,245.0,285.0
101 LaFave South: The Sentinel,2025-03,9,25,11055.0,442.2,295.0,525.0
101 LaFave South: The Sentinel,2025-04,7,22,11040.0,501.82,395.0,575.0
101 LaFave South: The Sentinel,2025-05,10,30,15870.0,529.0,495.0,595.0
101 LaFave South: The Sentinel,2025-06,7,23,12145.0,528.04,495.0,575.0
101 LaFave South: The Sentinel,2025-07,7,24,8390.0,349.58,295.0,525.0
101 LaFave South: The Sentinel,2025-08,10,31,10655.0,343.71,295.0,425.0
101 LaFave South: The Sentinel,2025-09,8,25,12205.0,488.2,295.0,525.0
101 LaFave South: The Sentinel,2025-10,9,21,9415.0,448.33,295.0,525.0
101 LaFave South: The Sentinel,2025-11,10,28,8710.0,311.07,245.0,507.5
101 LaFave South: The Sentinel,2025-12,6,19,6995.0,368.16,245.0,425.0
102 LaFave South: The Watchman,2024-05,4,18,7810.0,433.89,395.0,455.0
102 LaFave South: The Watchman,2024-06,8,24,10230.0,426.25,395.0,445.0
102 LaFave South: The Watchman,2024-07,8,27,8815.0,326.48,295.0,345.0
102 LaFave South: The Watchman,2024-08,7,20,6600.0,330.0,295.0,445.0
102 LaFave South: The Watchman,2024-09,10,30,12790.0,426.33,395.0,445.0
102 LaFave South: The Watchman,2024-10,11,28,11120.0,397.14,245.0,425.0
102 LaFave South: The Watchman,2024-11,4,10,2250.0,225.0,195.0,345.0
102 LaFave South: The Watchman,2024-12,5,13,3085.0,237.31,195.0,395.0
102 LaFave South: The Watchman,2025-01,2,6,1220.0,203.33,195.0,207.5
102 LaFave South: The Watchman,2025-02,5,10,1950.0,195.0,195.0,195.0
102 LaFave South: The Watchman,2025-03,5,18,6010.0,333.89,245.0,445.0
102 LaFave South: The Watchman,2025-04,9,20,9150.0,457.5,395.0,495.0
102 LaFave South: The Watchman,2025-05,9,21,9445.0,449.76,395.0,495.0
102 LaFave South: The Watchman,2025-06,6,18,7910.0,439.44,395.0,445.0
102 LaFave South: The Watchman,2025-07,5,12,3240.0,270.0,245.0,345.0
102 LaFave South: The Watchman,2025-08,6,23,6035.0,262.39,245.0,345.0
102 LaFave South: The Watchman,2025-09,7,21,7845.0,373.57,245.0,445.0
102 LaFave South: The Watchman,2025-10,10,23,9435.0,410.22,245.0,445.0
102 LaFave South: The Watchman,2025-11,5,16,4520.0,282.5,195.0,495.0
102 LaFave South: The Watchman,2025-12,3,8,2310.0,288.75,195.0,345.0
103 LaFave South: The Zion Suite,2024-01,5,16,4620.0,288.75,195.0,395.0
103 LaFave South: The Zion Suite,2024-02,5,26,5070.0,195.0,195.0,195.0
103 LaFave South: The Zion Suite,2024-03,6,21,8695.0,414.05,395.0,445.0
103 LaFave South: The Zion Suite,2024-04,6,19,7705.0,405.53,395.0,445.0
103 LaFave South: The Zion Suite,2024-05,12,31,13195.0,425.65,395.0,495.0
103 LaFave South: The Zion Suite,2024-06,8,27,11015.0,407.96,395.0,445.0
103 LaFave South: The Zion Suite,2024-07,9,23,8285.0,360.22,295.0,395.0
103 LaFave South: The Zion Suite,2024-08,8,25,9075.0,363.0,295.0,445.0
103 LaFave South: The Zion Suite,2024-09,7,20,8030.0,401.5,245.0,445.0
103 LaFave South: The Zion Suite,2024-10,12,27,10335.0,382.78,195.0,445.0
103 LaFave South: The Zion Suite,2024-11,8,23,6085.0,264.57,195.0,395.0
103 LaFave South: The Zion Suite,2024-12,3,8,1560.0,195.0,195.0,195.0
103 LaFave South: The Zion Suite,2025-11,1,6,1470.0,245.0,245.0,245.0
103 LaFave South: The Zion Suite,2025-12,5,14,3630.0,259.29,195.0,345.0
200 LaFave South: Angels Landing,2024-01,2,6,3570.0,595.0,495.0,645.0
200 LaFave South: Angels Landing,2024-02,3,11,6845.0,622.27,495.0,781.6666666666666
200 LaFave South: Angels Landing,2024-03,5,25,24595.0,983.8,925.0,995.0
200 LaFave South: Angels Landing,2024-04,6,19,18275.0,961.84,925.0,995.0
200 LaFave South: Angels Landing,2024-05,8,22,21250.0,965.91,925.0,1095.0
200 LaFave South: Angels Landing,2024-06,7,26,25450.0,978.85,925.0,995.0
200 LaFave South: Angels Landing,2024-07,6,16,14430.0,901.88,795.0,995.0
200 LaFave South: Angels Landing,2024-08,8,19,16355.0,860.79,675.0,995.0
200 LaFave South: Angels Landing,2024-09,8,25,24115.0,964.6,925.0,995.0
200 LaFave South: Angels Landing,2024-10,7,24,21360.0,890.0,545.0,995.0
200 LaFave South: Angels Landing,2024-11,2,4,2570.0,642.5,610.0,675.0
200 LaFave South: Angels Landing,2024-12,2,9,5425.0,602.78,545.0,675.0
200 LaFave South: Angels Landing,2025-01,2,4,2180.0,545.0,545.0,545.0
200 LaFave South: Angels Landing,2025-02,3,9,5035.0,559.44,545.0,610.0
200 LaFave South: Angels Landing,2025-03,9,26,21150.0,813.46,675.0,975.0
200 LaFave South: Angels Landing,2025-04,9,26,25200.0,969.23,925.0,975.0
200 LaFave South: Angels Landing,2025-05,6,16,15780.0,986.25,975.0,1025.0
200 LaFave South: Angels Landing,2025-06,7,22,21500.0,977.27,925.0,1025.0
200 LaFave South: Angels Landing,2025-07,6,25,19287.5,771.5,675.0,893.75
200 LaFave South: Angels Landing,2025-08,6,15,11725.0,781.67,675.0,875.0
200 LaFave South: Angels Landing,2025-09,6,20,19100.0,955.0,875.0,975.0
200 LaFave South: Angels Landing,2025-10,7,25,22275.0,891.0,675.0,1025.0
200 LaFave South: Angels Landing,2025-11,4,13,9805.0,754.23,545.0,1095.0
200 LaFave South: Angels Landing,2025-12,3,7,6425.0,917.86,875.0,975.0
201 LaFave South: Checkerboard Mesa,2024-01,3,9,3105.0,345.0,345.0,345.0
201 LaFave South: Checkerboard Mesa,2024-02,6,17,6465.0,380.29,195.0,795.0
201 LaFave South: Checkerboard Mesa,2024-03,5,21,16345.0,778.33,725.0,795.0
201 LaFave South: Checkerboard Mesa,2024-04,4,11,8605.0,782.27,725.0,795.0
201 LaFave South: Checkerboard Mesa,2024-05,5,19,14605.0,768.68,725.0,828.3333333333334
201 LaFave South: Checkerboard Mesa,2024-06,7,23,17095.0,743.26,725.0,795.0
201 LaFave South: Checkerboard Mesa,2024-07,5,14,9330.0,666.43,595.0,795.0
201 LaFave South: Checkerboard Mesa,2024-08,4,15,9225.0,615.0,595.0,695.0
201 LaFave South: Checkerboard Mesa,2024-09,5,20,15260.0,763.0,725.0,795.0
201 LaFave South: Checkerboard Mesa,2024-10,7,23,16765.0,728.91,375.0,795.0
201 LaFave South: Checkerboard Mesa,2024-11,6,18,8310.0,461.67,375.0,895.0
201 LaFave South: Checkerboard Mesa,2024-12,2,5,2415.0,483.0,375.0,645.0
201 LaFave South: Checkerboard Mesa,2025-01,1,2,750.0,375.0,375.0,375.0
201 LaFave South: Checkerboard Mesa,2025-02,1,3,1125.0,375.0,375.0,375.0
201 LaFave South: Checkerboard Mesa,2025-03,6,14,8940.0,638.57,245.0,795.0
201 LaFave South: Checkerboard Mesa,2025-04,6,19,15105.0,795.0,795.0,795.0
201 LaFave South: Checkerboard Mesa,2025-05,7,19,15555.0,818.68,795.0,895.0
201 LaFave South: Checkerboard Mesa,2025-06,8,22,17590.0,799.55,795.0,845.0
201 LaFave South: Checkerboard Mesa,2025-07,6,15,9975.0,665.0,645.0,795.0
201 LaFave South: Checkerboard Mesa,2025-08,4,12,6840.0,570.0,345.0,645.0
201 LaFave South: Checkerboard Mesa,2025-09,7,19,13555.0,713.42,395.0,795.0
201 LaFave South: Checkerboard Mesa,2025-10,7,21,15075.0,717.86,525.0,795.0
201 LaFave South: Checkerboard Mesa,2025-11,7,21,10345.0,492.62,195.0,895.0
201 LaFave South: Checkerboard Mesa,2025-12,3,10,6450.0,645.0,645.0,645.0
202 LaFave South: Echo Canyon,2024-01,4,12,3690.0,307.5,195.0,345.0
202 LaFave South: Echo Canyon,2024-02,4,10,3450.0,345.0,345.0,345.0
202 LaFave South: Echo Canyon,2024-03,7,21,16555.0,788.33,725.0,795.0
202 LaFave South: Echo Canyon,2024-04,8,21,15415.0,734.05,625.0,795.0
202 LaFave South: Echo Canyon,2024-05,7,21,15875.0,755.95,725.0,895.0
202 LaFave South: Echo Canyon,2024-06,8,25,18215.0,728.6,695.0,795.0
202 LaFave South: Echo Canyon,2024-07,4,15,10485.0,699.0,575.0,795.0
202 LaFave South: Echo Canyon,2024-08,4,12,8780.0,731.67,595.0,795.0
202 LaFave South: Echo Canyon,2024-09,4,18,13300.0,738.89,725.0,775.0
202 LaFave South: Echo Canyon,2024-10,7,26,17520.0,673.85,375.0,795.0
202 LaFave South: Echo Canyon,2024-11,6,13,5575.0,428.85,375.0,725.0
202 LaFave South: Echo Canyon,2024-12,4,16,6000.0,375.0,375.0,375.0
202 LaFave South: Echo Canyon,2025-02,3,10,4050.0,405.0,375.0,450.0
202 LaFave South: Echo Canyon,2025-03,4,14,10040.0,717.14,525.0,795.0
202 LaFave South: Echo Canyon,2025-04,7,21,16445.0,783.1,695.0,845.0
202 LaFave South: Echo Canyon,2025-05,2,7,5665.0,809.29,795.0,820.0
202 LaFave South: Echo Canyon,2025-06,5,18,14310.0,795.0,795.0,795.0
202 LaFave South: Echo Canyon,2025-07,5,13,7185.0,552.69,525.0,645.0
202 LaFave South: Echo Canyon,2025-08,4,17,8205.0,482.65,345.0,645.0
202 LaFave South: Echo Canyon,2025-09,5,14,10830.0,773.57,645.0,795.0
202 LaFave South: Echo Canyon,2025-10,10,29,20825.0,718.1,525.0,845.0
202 LaFave South: Echo Canyon,2025-11,5,13,5325.0,409.62,375.0,525.0
202 LaFave South: Echo Canyon,2025-12,5,12,6660.0,555.0,375.0,645.0
203 LaFave South: Emerald Pools,2024-01,2,6,2370.0,395.0,395.0,395.0
203 LaFave South: Emerald Pools,2024-02,2,7,2765.0,395.0,395.0,395.0
203 LaFave South: Emerald Pools,2024-03,5,16,13170.0,823.12,795.0,845.0
203 LaFave South: Emerald Pools,2024-04,8,26,21520.0,827.69,795.0,845.0
203 LaFave South: Emerald Pools,2024-05,7,26,21270.0,818.08,795.0,945.0
203 LaFave South: Emerald Pools,2024-06,8,27,21715.0,804.26,795.0,845.0
203 LaFave South: Emerald Pools,2024-07,3,9,6815.0,757.22,695.0,795.0
203 LaFave South: Emerald Pools,2024-08,4,19,14415.0,758.68,695.0,845.0
203 LaFave South: Emerald Pools,2024-09,5,20,16500.0,825.0,825.0,825.0
203 LaFave South: Emerald Pools,2024-10,5,15,11535.0,769.0,575.0,825.0
203 LaFave South: Emerald Pools,2024-11,4,13,9035.0,695.0,445.0,945.0
203 LaFave South: Emerald Pools,2024-12,3,10,4710.0,471.0,445.0,575.0
203 LaFave South: Emerald Pools,2025-02,1,2,890.0,445.0,445.0,445.0
203 LaFave South: Emerald Pools,2025-03,5,17,13555.0,797.35,642.5,845.0
203 LaFave South: Emerald Pools,2025-04,6,22,18390.0,835.91,795.0,845.0
203 LaFave South: Emerald Pools,2025-05,7,24,20580.0,857.5,845.0,920.0
203 LaFave South: Emerald Pools,2025-06,5,21,17985.0,856.43,845.0,905.0
203 LaFave South: Emerald Pools,2025-07,5,15,10625.0,708.33,575.0,845.0
203 LaFave South: Emerald Pools,2025-08,6,21,12585.0,599.29,575.0,745.0
203 LaFave South: Emerald Pools,2025-09,5,15,11975.0,798.33,745.0,845.0
203 LaFave South: Emerald Pools,2025-10,6,17,12800.0,752.94,575.0,925.0
203 LaFave South: Emerald Pools,2025-11,5,17,10345.0,608.53,445.0,945.0
203 LaFave South: Emerald Pools,2025-12,3,15,9315.0,621.0,445.0,825.0
204 LaFave South: Hidden Canyon,2024-01,5,15,4615.0,307.67,195.0,325.0
204 LaFave South: Hidden Canyon,2024-02,4,10,3250.0,325.0,325.0,325.0
204 LaFave South: Hidden Canyon,2024-03,6,17,10545.0,620.29,445.0,725.0
204 LaFave South: Hidden Canyon,2024-04,11,26,17050.0,655.77,625.0,725.0
204 LaFave South: Hidden Canyon,2024-05,11,29,18715.0,645.34,395.0,812.5
204 LaFave South: Hidden Canyon,2024-06,6,21,13625.0,648.81,625.0,725.0
204 LaFave South: Hidden Canyon,2024-07,6,14,7500.0,535.71,475.0,575.0
204 LaFave South: Hidden Canyon,2024-08,8,16,7600.0,475.0,225.0,525.0
204 LaFave South: Hidden Canyon,2024-09,6,18,11800.0,655.56,625.0,725.0
204 LaFave South: Hidden Canyon,2024-10,10,26,14950.0,575.0,325.0,675.0
204 LaFave South: Hidden Canyon,2024-11,5,11,4995.0,454.09,325.0,625.0
204 LaFave South: Hidden Canyon,2024-12,3,10,3950.0,395.0,325.0,425.0
204 LaFave South: Hidden Canyon,2025-01,2,3,975.0,325.0,325.0,325.0
204 LaFave South: Hidden Canyon,2025-02,4,13,4425.0,340.38,325.0,391.6666666666667
204 LaFave South: Hidden Canyon,2025-03,5,17,10115.0,595.0,425.0,745.0
204 LaFave South: Hidden Canyon,2025-04,10,23,14885.0,647.17,445.0,745.0
204 LaFave South: Hidden Canyon,2025-05,7,15,10815.0,721.0,625.0,845.0
204 LaFave South: Hidden Canyon,2025-06,5,12,8540.0,711.67,695.0,745.0
204 LaFave South: Hidden Canyon,2025-07,5,18,9000.0,500.0,425.0,575.0
204 LaFave South: Hidden Canyon,2025-08,6,18,8850.0,491.67,425.0,575.0
204 LaFave South: Hidden Canyon,2025-09,9,20,11270.0,563.5,245.0,745.0
204 LaFave South: Hidden Canyon,2025-10,10,24,14410.0,600.42,425.0,745.0
204 LaFave South: Hidden Canyon,2025-11,3,9,3025.0,336.11,325.0,358.3333333333333
204 LaFave South: Hidden Canyon,2025-12,1,3,1725.0,575.0,575.0,575.0
205 LaFave South: Kolob Arch,2024-01,1,3,585.0,195.0,195.0,195.0
205 LaFave South: Kolob Arch,2024-02,1,4,1300.0,325.0,325.0,325.0
205 LaFave South: Kolob Arch,2024-03,7,19,12975.0,682.89,625.0,725.0
205 LaFave South: Kolob Arch,2024-04,8,18,10890.0,605.0,395.0,725.0
205 LaFave South: Kolob Arch,2024-05,11,28,17700.0,632.14,525.0,791.6666666666666
205 LaFave South: Kolob Arch,2024-06,10,28,17450.0,623.21,600.0,625.0
205 LaFave South: Kolob Arch,2024-07,5,21,11775.0,560.71,475.0,725.0
205 LaFave South: Kolob Arch,2024-08,2,7,3725.0,532.14,475.0,575.0
205 LaFave South: Kolob Arch,2024-09,6,15,9575.0,638.33,425.0,675.0
205 LaFave South: Kolob Arch,2024-10,8,22,11700.0,531.82,325.0,675.0
205 LaFave South: Kolob Arch,2024-11,5,13,4935.0,379.62,325.0,495.0
205 LaFave South: Kolob Arch,2024-12,4,11,3575.0,325.0,325.0,325.0
205 LaFave South: Kolob Arch,2025-01,2,4,1110.0,277.5,261.6666666666667,325.0
205 LaFave South: Kolob Arch,2025-02,3,7,2475.0,353.57,325.0,391.6666666666667
205 LaFave South: Kolob Arch,2025-03,5,15,9075.0,605.0,425.0,695.0
205 LaFave South: Kolob Arch,2025-04,7,21,14595.0,695.0,695.0,695.0
205 LaFave South: Kolob Arch,2025-05,6,17,12715.0,747.94,695.0,805.0
205 LaFave South: Kolob Arch,2025-06,5,19,13205.0,695.0,695.0,695.0
205 LaFave South: Kolob Arch,2025-07,7,12,5250.0,437.5,425.0,575.0
205 LaFave South: Kolob Arch,2025-08,6,23,8965.0,389.78,245.0,575.0
205 LaFave South: Kolob Arch,2025-09,6,21,12525.0,596.43,495.0,695.0
205 LaFave South: Kolob Arch,2025-10,6,13,8765.0,674.23,425.0,695.0
205 LaFave South: Kolob Arch,2025-11,5,15,5375.0,358.33,325.0,425.0
205 LaFave South: Kolob Arch,2025-12,1,3,1725.0,575.0,575.0,575.0
206 LaFave South: Mountain of the Sun,2024-01,3,9,4605.0,511.67,345.0,795.0
206 LaFave South: Mountain of the Sun,2024-02,4,13,4635.0,356.54,345.0,395.0
206 LaFave South: Mountain of the Sun,2024-03,7,19,14005.0,737.11,525.0,795.0
206 LaFave South: Mountain of the Sun,2024-04,6,19,12865.0,677.11,445.0,795.0
206 LaFave South: Mountain of the Sun,2024-05,8,23,16625.0,722.83,525.0,895.0
206 LaFave South: Mountain of the Sun,2024-06,6,20,15060.0,753.0,725.0,795.0
206 LaFave South: Mountain of the Sun,2024-07,6,21,13795.0,656.9,595.0,695.0
206 LaFave South: Mountain of the Sun,2024-08,5,12,8390.0,699.17,595.0,895.0
206 LaFave South: Mountain of the Sun,2024-09,5,14,10500.0,750.0,725.0,775.0
206 LaFave South: Mountain of the Sun,2024-10,8,23,16205.0,704.57,375.0,795.0
206 LaFave South: Mountain of the Sun,2024-11,7,21,10835.0,515.95,375.0,895.0
206 LaFave South: Mountain of the Sun,2024-12,3,13,5625.0,432.69,375.0,525.0
206 LaFave South: Mountain of the Sun,2025-01,1,2,750.0,375.0,375.0,375.0
206 LaFave South: Mountain of the Sun,2025-02,1,4,1500.0,375.0,375.0,375.0
206 LaFave South: Mountain of the Sun,2025-03,5,16,12180.0,761.25,525.0,795.0
206 LaFave South: Mountain of the Sun,2025-04,7,22,17280.0,785.45,725.0,795.0
206 LaFave South: Mountain of the Sun,2025-05,7,20,16200.0,810.0,795.0,845.0
206 LaFave South: Mountain of the Sun,2025-06,7,21,16685.0,794.52,725.0,845.0
206 LaFave South: Mountain of the Sun,2025-07,6,22,13630.0,619.55,525.0,845.0
206 LaFave South: Mountain of the Sun,2025-08,7,24,13560.0,565.0,525.0,645.0
206 LaFave South: Mountain of the Sun,2025-09,5,15,11325.0,755.0,645.0,795.0
206 LaFave South: Mountain of the Sun,2025-10,6,25,17175.0,687.0,525.0,795.0
206 LaFave South: Mountain of the Sun,2025-11,5,19,8325.0,438.16,375.0,525.0
206 LaFave South: Mountain of the Sun,2025-12,3,13,6225.0,478.85,375.0,645.0
207 LaFave South: Mystery Falls,2024-01,3,8,2700.0,337.5,325.0,345.0
207 LaFave South: Mystery Falls,2024-02,5,14,5730.0,409.29,345.0,645.0
207 LaFave South: Mystery Falls,2024-03,8,21,14345.0,683.1,395.0,795.0
207 LaFave South: Mystery Falls,2024-04,6,18,13750.0,763.89,725.0,795.0
207 LaFave South: Mystery Falls,2024-05,8,22,16710.0,759.55,725.0,810.0
207 LaFave South: Mystery Falls,2024-06,8,23,16885.0,734.13,725.0,795.0
207 LaFave South: Mystery Falls,2024-07,4,12,7930.0,660.83,595.0,725.0
207 LaFave South: Mystery Falls,2024-08,5,15,10525.0,701.67,595.0,795.0
207 LaFave South: Mystery Falls,2024-09,7,18,13560.0,753.33,425.0,795.0
207 LaFave South: Mystery Falls,2024-10,8,26,18400.0,707.69,525.0,775.0
207 LaFave South: Mystery Falls,2024-11,6,21,9885.0,470.71,375.0,895.0
207 LaFave South: Mystery Falls,2024-12,3,9,3675.0,408.33,375.0,525.0
207 LaFave South: Mystery Falls,2025-02,4,10,4050.0,405.0,375.0,450.0
207 LaFave South: Mystery Falls,2025-03,5,17,11895.0,699.71,525.0,795.0
207 LaFave South: Mystery Falls,2025-04,6,20,15760.0,788.0,725.0,795.0
207 LaFave South: Mystery Falls,2025-05,5,17,14015.02,824.41,795.0,878.3333333333334
207 LaFave South: Mystery Falls,2025-06,4,16,12920.0,807.5,795.0,835.0
207 LaFave South: Mystery Falls,2025-07,4,13,7545.0,580.38,525.0,645.0
207 LaFave South: Mystery Falls,2025-08,3,12,7380.0,615.0,525.0,645.0
207 LaFave South: Mystery Falls,2025-09,4,11,7725.0,702.27,645.0,795.0
207 LaFave South: Mystery Falls,2025-10,9,27,18815.0,696.85,445.0,845.0
207 LaFave South: Mystery Falls,2025-11,4,16,6600.0,412.5,375.0,525.0
207 LaFave South: Mystery Falls,2025-12,2,7,4245.0,606.43,591.0,645.0
208 LaFave South: Northgate Peaks,2024-01,2,4,1300.0,325.0,325.0,325.0
208 LaFave South: Northgate Peaks,2024-02,2,8,2600.0,325.0,325.0,325.0
208 LaFave South: Northgate Peaks,2024-03,4,15,10675.0,711.67,625.0,725.0
208 LaFave South: Northgate Peaks,2024-04,5,14,7600.0,542.86,395.0,625.0
208 LaFave South: Northgate Peaks,2024-05,5,13,8245.0,634.23,495.0,687.5
208 LaFave South: Northgate Peaks,2024-06,7,21,13425.01,639.29,591.67,725.0
