date,unit_id,listing,listing_group,season,month,dow,ati_static,pricelabs,gap_dollars,gap_abs
2027-03-24,210 LaFave South: The Subway,The Subway,Villa Game (2BR/2BA),Spring Peak,3,Wednesday,800,1297.0,-497.0,497.0
2027-09-04,202 LaFave South: Echo Canyon,Echo Canyon,Premium Villa (2BR/2BA),Fall Peak,9,Saturday,875,1371.0,-496.0,496.0
2027-09-18,202 LaFave South: Echo Canyon,Echo Canyon,Premium Villa (2BR/2BA),Fall Peak,9,Saturday,875,1371.0,-496.0,496.0
2027-09-18,500 LaFave North: Big Springs,Big Springs,Premium Villa (2BR/2BA),Fall Peak,9,Saturday,875,1371.0,-496.0,496.0
2027-04-03,207 LaFave South: Mystery Falls,Mystery Falls,Premium Villa (2BR/2BA),Spring Peak,4,Saturday,750,1246.0,-496.0,496.0
2027-04-03,206 LaFave South: Mountain of the Sun,Mountain of the Sun,Premium Villa (2BR/2BA),Spring Peak,4,Saturday,750,1246.0,-496.0,496.0
2027-09-04,500 LaFave North: Big Springs,Big Springs,Premium Villa (2BR/2BA),Fall Peak,9,Saturday,875,1371.0,-496.0,496.0
2027-05-08,506 LaFave North: Meridian Tower,Meridian Tower,Villa Game (2BR/2BA),Spring Peak,5,Saturday,800,1296.0,-496.0,496.0
2027-05-08,210 LaFave South: The Subway,The Subway,Villa Game (2BR/2BA),Spring Peak,5,Saturday,800,1296.0,-496.0,496.0
2027-05-02,505 LaFave North: Lava Point,Lava Point,Villa Game (2BR/2BA),Spring Peak,5,Sunday,800,1296.0,-496.0,496.0
2027-05-02,203 LaFave South: Emerald Pools,Emerald Pools,Villa Game (2BR/2BA),Spring Peak,5,Sunday,800,1296.0,-496.0,496.0
2027-05-15,210 LaFave South: The Subway,The Subway,Villa Game (2BR/2BA),Spring Peak,5,Saturday,800,1296.0,-496.0,496.0
2027-05-15,506 LaFave North: Meridian Tower,Meridian Tower,Villa Game (2BR/2BA),Spring Peak,5,Saturday,800,1296.0,-496.0,496.0
2027-04-29,206 LaFave South: Mountain of the Sun,Mountain of the Sun,Premium Villa (2BR/2BA),Spring Peak,4,Thursday,750,1245.0,-495.0,495.0
2027-09-04,209 LaFave South: Orderville Canyon,Orderville Canyon,Deluxe Villa (2BR/1BA),Fall Peak,9,Saturday,700,1195.0,-495.0,495.0
2027-09-18,507 LaFave North: Mount Kinesava,Mount Kinesava,Deluxe Villa (2BR/1BA),Fall Peak,9,Saturday,700,1195.0,-495.0,495.0
2027-04-30,504 LaFave North: Kayenta,Kayenta,Deluxe Villa (2BR/1BA),Spring Peak,4,Friday,675,1170.0,-495.0,495.0
2027-09-18,209 LaFave South: Orderville Canyon,Orderville Canyon,Deluxe Villa (2BR/1BA),Fall Peak,9,Saturday,700,1195.0,-495.0,495.0
2027-04-30,208 LaFave South: Northgate Peaks,Northgate Peaks,Deluxe Villa (2BR/1BA),Spring Peak,4,Friday,675,1170.0,-495.0,495.0
2027-04-30,207 LaFave South: Mystery Falls,Mystery Falls,Premium Villa (2BR/2BA),Spring Peak,4,Friday,750,1245.0,-495.0,495.0
2027-04-29,207 LaFave South: Mystery Falls,Mystery Falls,Premium Villa (2BR/2BA),Spring Peak,4,Thursday,750,1245.0,-495.0,495.0
2027-09-04,507 LaFave North: Mount Kinesava,Mount Kinesava,Deluxe Villa (2BR/1BA),Fall Peak,9,Saturday,700,1195.0,-495.0,495.0
2027-04-23,206 LaFave South: Mountain of the Sun,Mountain of the Sun,Premium Villa (2BR/2BA),Spring Peak,4,Friday,750,1245.0,-495.0,495.0
2027-04-22,206 LaFave South: Mountain of the Sun,Mountain of the Sun,Premium Villa (2BR/2BA),Spring Peak,4,Thursday,750,1245.0,-495.0,495.0
2027-04-23,207 LaFave South: Mystery Falls,Mystery Falls,Premium Villa (2BR/2BA),Spring Peak,4,Friday,750,1245.0,-495.0,495.0
2027-04-22,207 LaFave South: Mystery Falls,Mystery Falls,Premium Villa (2BR/2BA),Spring Peak,4,Thursday,750,1245.0,-495.0,495.0
2027-06-09,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Spring Peak,6,Wednesday,1025,1519.0,-494.0,494.0
2027-06-09,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Spring Peak,6,Wednesday,1025,1519.0,-494.0,494.0
2027-06-05,201 LaFave South: Checkerboard Mesa,Checkerboard Mesa,Premium Villa (2BR/2BA),Spring Peak,6,Saturday,750,1244.0,-494.0,494.0
2027-12-24,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Off,12,Friday,1250,1744.0,-494.0,494.0
2027-06-17,201 LaFave South: Checkerboard Mesa,Checkerboard Mesa,Premium Villa (2BR/2BA),Spring Peak,6,Thursday,750,1244.0,-494.0,494.0
2027-09-03,201 LaFave South: Checkerboard Mesa,Checkerboard Mesa,Premium Villa (2BR/2BA),Fall Peak,9,Friday,875,1367.0,-492.0,492.0
2027-05-29,100 LaFave South: Temple of Sinawava,Temple of Sinawava,Suite BIG (1BR/1BA),Spring Peak,5,Saturday,500,991.0,-491.0,491.0
2027-05-28,507 LaFave North: Mount Kinesava,Mount Kinesava,Deluxe Villa (2BR/1BA),Spring Peak,5,Friday,675,1166.0,-491.0,491.0
2027-05-28,209 LaFave South: Orderville Canyon,Orderville Canyon,Deluxe Villa (2BR/1BA),Spring Peak,5,Friday,675,1166.0,-491.0,491.0
2027-03-26,207 LaFave South: Mystery Falls,Mystery Falls,Premium Villa (2BR/2BA),Spring Peak,3,Friday,750,1241.0,-491.0,491.0
2027-06-19,502 LaFave North: East Temple,East Temple,Premium Villa (2BR/2BA),Spring Peak,6,Saturday,750,1241.0,-491.0,491.0
2027-03-26,206 LaFave South: Mountain of the Sun,Mountain of the Sun,Premium Villa (2BR/2BA),Spring Peak,3,Friday,750,1241.0,-491.0,491.0
2027-06-30,201 LaFave South: Checkerboard Mesa,Checkerboard Mesa,Premium Villa (2BR/2BA),Spring Peak,6,Wednesday,750,1241.0,-491.0,491.0
2027-06-19,508 LaFave North: Phantom Valley,Phantom Valley,Premium Villa (2BR/2BA),Spring Peak,6,Saturday,750,1241.0,-491.0,491.0
2027-06-19,509 LaFave North: Pine Creek,Pine Creek,Premium Villa (2BR/2BA),Spring Peak,6,Saturday,750,1241.0,-491.0,491.0
2027-07-03,210 LaFave South: The Subway,The Subway,Villa Game (2BR/2BA),Shoulder,7,Saturday,625,1116.0,-491.0,491.0
2027-07-03,506 LaFave North: Meridian Tower,Meridian Tower,Villa Game (2BR/2BA),Shoulder,7,Saturday,625,1116.0,-491.0,491.0
2027-12-31,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Off,12,Friday,675,1166.0,-491.0,491.0
2027-12-30,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Off,12,Thursday,675,1166.0,-491.0,491.0
2027-12-31,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Off,12,Friday,675,1166.0,-491.0,491.0
2027-12-30,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Off,12,Thursday,675,1166.0,-491.0,491.0
2027-09-17,205 LaFave South: Kolob Arch,Kolob Arch,Deluxe Villa (2BR/1BA),Fall Peak,9,Friday,700,1190.0,-490.0,490.0
2027-09-03,204 LaFave South: Hidden Canyon,Hidden Canyon,Deluxe Villa (2BR/1BA),Fall Peak,9,Friday,700,1190.0,-490.0,490.0
2027-09-03,205 LaFave South: Kolob Arch,Kolob Arch,Deluxe Villa (2BR/1BA),Fall Peak,9,Friday,700,1190.0,-490.0,490.0
2027-04-30,507 LaFave North: Mount Kinesava,Mount Kinesava,Deluxe Villa (2BR/1BA),Spring Peak,4,Friday,675,1165.0,-490.0,490.0
2027-04-30,209 LaFave South: Orderville Canyon,Orderville Canyon,Deluxe Villa (2BR/1BA),Spring Peak,4,Friday,675,1165.0,-490.0,490.0
2027-09-17,204 LaFave South: Hidden Canyon,Hidden Canyon,Deluxe Villa (2BR/1BA),Fall Peak,9,Friday,700,1190.0,-490.0,490.0
2027-04-11,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Spring Peak,4,Sunday,1025,1512.0,-487.0,487.0
2027-04-18,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Spring Peak,4,Sunday,1025,1512.0,-487.0,487.0
2027-04-18,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Spring Peak,4,Sunday,1025,1512.0,-487.0,487.0
2027-04-11,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Spring Peak,4,Sunday,1025,1512.0,-487.0,487.0
2027-10-04,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Fall Peak,10,Monday,1100,1586.0,-486.0,486.0
2027-10-18,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Fall Peak,10,Monday,1100,1586.0,-486.0,486.0
2027-10-19,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Fall Peak,10,Tuesday,1100,1586.0,-486.0,486.0
2027-10-18,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Fall Peak,10,Monday,1100,1586.0,-486.0,486.0
2027-10-04,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Fall Peak,10,Monday,1100,1586.0,-486.0,486.0
2027-10-26,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Fall Peak,10,Tuesday,1100,1586.0,-486.0,486.0
2027-10-05,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Fall Peak,10,Tuesday,1100,1586.0,-486.0,486.0
2027-10-19,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Fall Peak,10,Tuesday,1100,1586.0,-486.0,486.0
2027-10-26,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Fall Peak,10,Tuesday,1100,1586.0,-486.0,486.0
2027-10-05,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Fall Peak,10,Tuesday,1100,1586.0,-486.0,486.0
2027-10-25,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Fall Peak,10,Monday,1100,1586.0,-486.0,486.0
2027-10-25,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Fall Peak,10,Monday,1100,1586.0,-486.0,486.0
2027-07-02,203 LaFave South: Emerald Pools,Emerald Pools,Villa Game (2BR/2BA),Shoulder,7,Friday,625,1111.0,-486.0,486.0
2027-10-11,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Fall Peak,10,Monday,1100,1586.0,-486.0,486.0
2027-10-12,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Fall Peak,10,Tuesday,1100,1586.0,-486.0,486.0
2027-10-12,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Fall Peak,10,Tuesday,1100,1586.0,-486.0,486.0
2027-10-11,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Fall Peak,10,Monday,1100,1586.0,-486.0,486.0
2027-03-18,210 LaFave South: The Subway,The Subway,Villa Game (2BR/2BA),Spring Peak,3,Thursday,800,1286.0,-486.0,486.0
2027-03-19,210 LaFave South: The Subway,The Subway,Villa Game (2BR/2BA),Spring Peak,3,Friday,800,1286.0,-486.0,486.0
2027-03-18,506 LaFave North: Meridian Tower,Meridian Tower,Villa Game (2BR/2BA),Spring Peak,3,Thursday,800,1286.0,-486.0,486.0
2027-03-19,506 LaFave North: Meridian Tower,Meridian Tower,Villa Game (2BR/2BA),Spring Peak,3,Friday,800,1286.0,-486.0,486.0
2027-07-02,505 LaFave North: Lava Point,Lava Point,Villa Game (2BR/2BA),Shoulder,7,Friday,625,1111.0,-486.0,486.0
2027-08-01,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Shoulder,8,Sunday,825,1310.0,-485.0,485.0
2027-11-27,203 LaFave South: Emerald Pools,Emerald Pools,Villa Game (2BR/2BA),Shoulder,11,Saturday,625,1110.0,-485.0,485.0
2027-07-18,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Shoulder,7,Sunday,750,1235.0,-485.0,485.0
2027-11-27,505 LaFave North: Lava Point,Lava Point,Villa Game (2BR/2BA),Shoulder,11,Saturday,625,1110.0,-485.0,485.0
2027-06-24,500 LaFave North: Big Springs,Big Springs,Premium Villa (2BR/2BA),Spring Peak,6,Thursday,750,1235.0,-485.0,485.0
2027-07-25,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Shoulder,7,Sunday,825,1310.0,-485.0,485.0
2027-07-25,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Shoulder,7,Sunday,825,1310.0,-485.0,485.0
2027-07-25,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Shoulder,7,Sunday,750,1235.0,-485.0,485.0
2027-06-24,202 LaFave South: Echo Canyon,Echo Canyon,Premium Villa (2BR/2BA),Spring Peak,6,Thursday,750,1235.0,-485.0,485.0
2027-07-18,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Shoulder,7,Sunday,825,1310.0,-485.0,485.0
2027-08-01,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Shoulder,8,Sunday,750,1235.0,-485.0,485.0
2027-08-01,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Shoulder,8,Sunday,825,1310.0,-485.0,485.0
2027-07-18,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Shoulder,7,Sunday,825,1310.0,-485.0,485.0
2027-07-14,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Shoulder,7,Wednesday,825,1309.0,-484.0,484.0
2027-11-25,206 LaFave South: Mountain of the Sun,Mountain of the Sun,Premium Villa (2BR/2BA),Shoulder,11,Thursday,600,1084.0,-484.0,484.0
2027-11-25,207 LaFave South: Mystery Falls,Mystery Falls,Premium Villa (2BR/2BA),Shoulder,11,Thursday,600,1084.0,-484.0,484.0
2027-07-14,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Shoulder,7,Wednesday,825,1309.0,-484.0,484.0
2027-03-13,506 LaFave North: Meridian Tower,Meridian Tower,Villa Game (2BR/2BA),Spring Peak,3,Saturday,800,1283.0,-483.0,483.0
2027-03-13,210 LaFave South: The Subway,The Subway,Villa Game (2BR/2BA),Spring Peak,3,Saturday,800,1283.0,-483.0,483.0
2027-06-26,504 LaFave North: Kayenta,Kayenta,Deluxe Villa (2BR/1BA),Spring Peak,6,Saturday,675,1158.0,-483.0,483.0
2027-06-26,208 LaFave South: Northgate Peaks,Northgate Peaks,Deluxe Villa (2BR/1BA),Spring Peak,6,Saturday,675,1158.0,-483.0,483.0
2027-03-24,505 LaFave North: Lava Point,Lava Point,Villa Game (2BR/2BA),Spring Peak,3,Wednesday,800,1282.0,-482.0,482.0
2027-03-24,203 LaFave South: Emerald Pools,Emerald Pools,Villa Game (2BR/2BA),Spring Peak,3,Wednesday,800,1282.0,-482.0,482.0
2027-03-05,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Spring Peak,3,Friday,1025,1507.0,-482.0,482.0
2027-04-10,210 LaFave South: The Subway,The Subway,Villa Game (2BR/2BA),Spring Peak,4,Saturday,800,1281.0,-481.0,481.0
2027-06-12,500 LaFave North: Big Springs,Big Springs,Premium Villa (2BR/2BA),Spring Peak,6,Saturday,750,1230.0,-480.0,480.0
2027-06-12,202 LaFave South: Echo Canyon,Echo Canyon,Premium Villa (2BR/2BA),Spring Peak,6,Saturday,750,1230.0,-480.0,480.0
2027-06-27,206 LaFave South: Mountain of the Sun,Mountain of the Sun,Premium Villa (2BR/2BA),Spring Peak,6,Sunday,750,1230.0,-480.0,480.0
2027-06-27,207 LaFave South: Mystery Falls,Mystery Falls,Premium Villa (2BR/2BA),Spring Peak,6,Sunday,750,1230.0,-480.0,480.0
2027-05-15,203 LaFave South: Emerald Pools,Emerald Pools,Villa Game (2BR/2BA),Spring Peak,5,Saturday,800,1277.0,-477.0,477.0
2027-05-08,505 LaFave North: Lava Point,Lava Point,Villa Game (2BR/2BA),Spring Peak,5,Saturday,800,1277.0,-477.0,477.0
2027-05-08,203 LaFave South: Emerald Pools,Emerald Pools,Villa Game (2BR/2BA),Spring Peak,5,Saturday,800,1277.0,-477.0,477.0
2027-05-15,505 LaFave North: Lava Point,Lava Point,Villa Game (2BR/2BA),Spring Peak,5,Saturday,800,1277.0,-477.0,477.0
2027-04-02,201 LaFave South: Checkerboard Mesa,Checkerboard Mesa,Premium Villa (2BR/2BA),Spring Peak,4,Friday,750,1226.0,-476.0,476.0
2027-06-18,206 LaFave South: Mountain of the Sun,Mountain of the Sun,Premium Villa (2BR/2BA),Spring Peak,6,Friday,750,1226.0,-476.0,476.0
2027-05-31,204 LaFave South: Hidden Canyon,Hidden Canyon,Deluxe Villa (2BR/1BA),Spring Peak,5,Monday,675,1151.0,-476.0,476.0
2027-05-31,205 LaFave South: Kolob Arch,Kolob Arch,Deluxe Villa (2BR/1BA),Spring Peak,5,Monday,675,1151.0,-476.0,476.0
2027-04-03,500 LaFave North: Big Springs,Big Springs,Premium Villa (2BR/2BA),Spring Peak,4,Saturday,750,1226.0,-476.0,476.0
2027-06-18,207 LaFave South: Mystery Falls,Mystery Falls,Premium Villa (2BR/2BA),Spring Peak,6,Friday,750,1226.0,-476.0,476.0
2027-06-26,209 LaFave South: Orderville Canyon,Orderville Canyon,Deluxe Villa (2BR/1BA),Spring Peak,6,Saturday,675,1151.0,-476.0,476.0
2027-06-26,507 LaFave North: Mount Kinesava,Mount Kinesava,Deluxe Villa (2BR/1BA),Spring Peak,6,Saturday,675,1151.0,-476.0,476.0
2027-04-03,202 LaFave South: Echo Canyon,Echo Canyon,Premium Villa (2BR/2BA),Spring Peak,4,Saturday,750,1226.0,-476.0,476.0
2027-08-01,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Shoulder,8,Sunday,1475,1949.0,-474.0,474.0
2027-07-25,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Shoulder,7,Sunday,1475,1949.0,-474.0,474.0
2027-07-18,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Shoulder,7,Sunday,1475,1949.0,-474.0,474.0
2027-06-29,210 LaFave South: The Subway,The Subway,Villa Game (2BR/2BA),Spring Peak,6,Tuesday,800,1273.0,-473.0,473.0
2027-03-26,500 LaFave North: Big Springs,Big Springs,Premium Villa (2BR/2BA),Spring Peak,3,Friday,750,1223.0,-473.0,473.0
2027-07-11,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Shoulder,7,Sunday,750,1223.0,-473.0,473.0
2027-06-29,506 LaFave North: Meridian Tower,Meridian Tower,Villa Game (2BR/2BA),Spring Peak,6,Tuesday,800,1273.0,-473.0,473.0
2027-03-26,202 LaFave South: Echo Canyon,Echo Canyon,Premium Villa (2BR/2BA),Spring Peak,3,Friday,750,1223.0,-473.0,473.0
2027-04-23,500 LaFave North: Big Springs,Big Springs,Premium Villa (2BR/2BA),Spring Peak,4,Friday,750,1222.0,-472.0,472.0
2027-04-22,500 LaFave North: Big Springs,Big Springs,Premium Villa (2BR/2BA),Spring Peak,4,Thursday,750,1222.0,-472.0,472.0
2027-09-18,502 LaFave North: East Temple,East Temple,Premium Villa (2BR/2BA),Fall Peak,9,Saturday,875,1347.0,-472.0,472.0
2027-09-18,509 LaFave North: Pine Creek,Pine Creek,Premium Villa (2BR/2BA),Fall Peak,9,Saturday,875,1347.0,-472.0,472.0
2027-05-28,101 LaFave South: The Sentinel,The Sentinel,Suite BIG (1BR/1BA),Spring Peak,5,Friday,500,972.0,-472.0,472.0
2027-03-18,203 LaFave South: Emerald Pools,Emerald Pools,Villa Game (2BR/2BA),Spring Peak,3,Thursday,800,1272.0,-472.0,472.0
2027-04-23,202 LaFave South: Echo Canyon,Echo Canyon,Premium Villa (2BR/2BA),Spring Peak,4,Friday,750,1222.0,-472.0,472.0
2027-04-22,202 LaFave South: Echo Canyon,Echo Canyon,Premium Villa (2BR/2BA),Spring Peak,4,Thursday,750,1222.0,-472.0,472.0
2027-03-19,203 LaFave South: Emerald Pools,Emerald Pools,Villa Game (2BR/2BA),Spring Peak,3,Friday,800,1272.0,-472.0,472.0
2027-04-29,202 LaFave South: Echo Canyon,Echo Canyon,Premium Villa (2BR/2BA),Spring Peak,4,Thursday,750,1222.0,-472.0,472.0
2027-04-29,500 LaFave North: Big Springs,Big Springs,Premium Villa (2BR/2BA),Spring Peak,4,Thursday,750,1222.0,-472.0,472.0
2027-03-19,505 LaFave North: Lava Point,Lava Point,Villa Game (2BR/2BA),Spring Peak,3,Friday,800,1272.0,-472.0,472.0
2027-03-18,505 LaFave North: Lava Point,Lava Point,Villa Game (2BR/2BA),Spring Peak,3,Thursday,800,1272.0,-472.0,472.0
2027-09-04,509 LaFave North: Pine Creek,Pine Creek,Premium Villa (2BR/2BA),Fall Peak,9,Saturday,875,1347.0,-472.0,472.0
2027-09-04,508 LaFave North: Phantom Valley,Phantom Valley,Premium Villa (2BR/2BA),Fall Peak,9,Saturday,875,1347.0,-472.0,472.0
2027-09-04,502 LaFave North: East Temple,East Temple,Premium Villa (2BR/2BA),Fall Peak,9,Saturday,875,1347.0,-472.0,472.0
2027-09-18,508 LaFave North: Phantom Valley,Phantom Valley,Premium Villa (2BR/2BA),Fall Peak,9,Saturday,875,1347.0,-472.0,472.0
2027-07-11,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Shoulder,7,Sunday,825,1297.0,-472.0,472.0
2027-06-17,207 LaFave South: Mystery Falls,Mystery Falls,Premium Villa (2BR/2BA),Spring Peak,6,Thursday,750,1222.0,-472.0,472.0
2027-06-17,206 LaFave South: Mountain of the Sun,Mountain of the Sun,Premium Villa (2BR/2BA),Spring Peak,6,Thursday,750,1222.0,-472.0,472.0
2027-07-11,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Shoulder,7,Sunday,825,1297.0,-472.0,472.0
2027-06-11,201 LaFave South: Checkerboard Mesa,Checkerboard Mesa,Premium Villa (2BR/2BA),Spring Peak,6,Friday,750,1221.0,-471.0,471.0
2027-04-30,101 LaFave South: The Sentinel,The Sentinel,Suite BIG (1BR/1BA),Spring Peak,4,Friday,500,970.0,-470.0,470.0
2027-06-14,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Spring Peak,6,Monday,1025,1494.0,-469.0,469.0
2027-06-06,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Spring Peak,6,Sunday,1025,1494.0,-469.0,469.0
2027-06-06,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Spring Peak,6,Sunday,1025,1494.0,-469.0,469.0
2027-06-14,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Spring Peak,6,Monday,1025,1494.0,-469.0,469.0
2027-06-06,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Spring Peak,6,Sunday,925,1394.0,-469.0,469.0
2027-09-03,207 LaFave South: Mystery Falls,Mystery Falls,Premium Villa (2BR/2BA),Fall Peak,9,Friday,875,1342.0,-467.0,467.0
2027-11-25,202 LaFave South: Echo Canyon,Echo Canyon,Premium Villa (2BR/2BA),Shoulder,11,Thursday,600,1067.0,-467.0,467.0
2027-11-25,500 LaFave North: Big Springs,Big Springs,Premium Villa (2BR/2BA),Shoulder,11,Thursday,600,1067.0,-467.0,467.0
2027-04-12,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Spring Peak,4,Monday,925,1392.0,-467.0,467.0
2027-04-19,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Spring Peak,4,Monday,925,1392.0,-467.0,467.0
2027-04-13,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Spring Peak,4,Tuesday,925,1392.0,-467.0,467.0
2027-06-28,506 LaFave North: Meridian Tower,Meridian Tower,Villa Game (2BR/2BA),Spring Peak,6,Monday,800,1267.0,-467.0,467.0
2027-04-20,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Spring Peak,4,Tuesday,925,1392.0,-467.0,467.0
2027-06-28,210 LaFave South: The Subway,The Subway,Villa Game (2BR/2BA),Spring Peak,6,Monday,800,1267.0,-467.0,467.0
2027-06-01,201 LaFave South: Checkerboard Mesa,Checkerboard Mesa,Premium Villa (2BR/2BA),Spring Peak,6,Tuesday,750,1217.0,-467.0,467.0
2027-09-03,206 LaFave South: Mountain of the Sun,Mountain of the Sun,Premium Villa (2BR/2BA),Fall Peak,9,Friday,875,1342.0,-467.0,467.0
2027-03-13,505 LaFave North: Lava Point,Lava Point,Villa Game (2BR/2BA),Spring Peak,3,Saturday,800,1266.0,-466.0,466.0
2027-06-05,207 LaFave South: Mystery Falls,Mystery Falls,Premium Villa (2BR/2BA),Spring Peak,6,Saturday,750,1216.0,-466.0,466.0
2027-03-13,203 LaFave South: Emerald Pools,Emerald Pools,Villa Game (2BR/2BA),Spring Peak,3,Saturday,800,1266.0,-466.0,466.0
2027-06-30,206 LaFave South: Mountain of the Sun,Mountain of the Sun,Premium Villa (2BR/2BA),Spring Peak,6,Wednesday,750,1216.0,-466.0,466.0
2027-06-30,207 LaFave South: Mystery Falls,Mystery Falls,Premium Villa (2BR/2BA),Spring Peak,6,Wednesday,750,1216.0,-466.0,466.0
2027-06-10,201 LaFave South: Checkerboard Mesa,Checkerboard Mesa,Premium Villa (2BR/2BA),Spring Peak,6,Thursday,750,1216.0,-466.0,466.0
2027-06-05,206 LaFave South: Mountain of the Sun,Mountain of the Sun,Premium Villa (2BR/2BA),Spring Peak,6,Saturday,750,1216.0,-466.0,466.0
2027-09-17,207 LaFave South: Mystery Falls,Mystery Falls,Premium Villa (2BR/2BA),Fall Peak,9,Friday,875,1341.0,-466.0,466.0
2027-10-26,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Fall Peak,10,Tuesday,1075,1539.0,-464.0,464.0
2027-10-25,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Fall Peak,10,Monday,1075,1539.0,-464.0,464.0
2027-10-05,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Fall Peak,10,Tuesday,1075,1539.0,-464.0,464.0
2027-06-26,101 LaFave South: The Sentinel,The Sentinel,Suite BIG (1BR/1BA),Spring Peak,6,Saturday,500,964.0,-464.0,464.0
2027-10-12,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Fall Peak,10,Tuesday,1075,1539.0,-464.0,464.0
2027-04-10,203 LaFave South: Emerald Pools,Emerald Pools,Villa Game (2BR/2BA),Spring Peak,4,Saturday,800,1264.0,-464.0,464.0
2027-09-14,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Fall Peak,9,Tuesday,1075,1539.0,-464.0,464.0
2027-09-07,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Fall Peak,9,Tuesday,1075,1539.0,-464.0,464.0
2027-04-10,505 LaFave North: Lava Point,Lava Point,Villa Game (2BR/2BA),Spring Peak,4,Saturday,800,1264.0,-464.0,464.0
